queue,mode,producers,consumers,oversubscribe,capacity,qos,seconds,rate,trial,ops,elapsed_s,throughput_mops,mean_ns,p50_ns,p99_ns,p999_ns,max_ns,fair_cov,cons_cov,vcsw,ivcsw,retries_per_op,secondary_per_op,ebr_limbo_peak,ebr_maint_ns_per_pass,ebr_adv_success_rate,calib_ns,peak_rss_mb,unix_time
mutex,latency,4,4,1,1024,none,2,1000000,6,2000000,2.0000,1.000,8277.2,3917,53167,151458,378750,0.0000,0.0016,0,773585,0.0000,0.0000,0,0.0,0.0000,125354667,31.9,1784217893
moody,latency,4,4,1,1024,none,2,1000000,6,2000000,2.0000,1.000,10361.1,500,159125,2364042,6031834,0.0000,0.0293,0,156811,0.0000,0.0000,0,0.0,0.0000,123448709,31.9,1784217895
rigtorp,latency,4,4,4,1024,none,2,1000000,6,2000000,2.0000,1.000,24821710697.9,26912600500,42728715708,42893586375,42918834875,0.0000,0.0514,0,239353,0.0000,0.0000,0,0.0,0.0000,123215917,31.5,1784217940
xenium,latency,4,4,4,1024,none,2,1000000,6,2000000,2.0000,1.000,11646488.6,8108000,49989292,98286833,126634792,0.0000,0.1814,0,128725,0.0000,0.0000,0,0.0,0.0000,121327625,33.5,1784217943
faa,latency,4,4,4,1024,none,2,1000000,6,2000000,2.0000,1.000,1662740.2,914666,9893416,16890666,25641125,0.0000,0.0970,0,96872,0.0000,0.0000,0,0.0,0.0000,122644708,31.9,1784217946
ms,latency,4,4,4,1024,none,2,1000000,6,2000000,2.0000,1.000,9361839.5,7428042,33037459,42380709,55525417,0.0000,0.2527,0,52812,0.0000,0.0000,0,0.0,0.0000,121161541,42.1,1784217948
vyukov,latency,4,4,4,1024,none,2,1000000,6,2000000,2.0000,1.000,5367387.4,1571417,42821375,74666042,91909000,0.0000,0.1791,0,202622,0.0000,0.0000,0,0.0,0.0000,124684584,31.9,1784217951
mutex,latency,4,4,4,1024,none,2,1000000,6,2000000,2.0000,1.000,12238662.7,1356625,85419709,104899500,119133750,0.0000,0.0305,0,402450,0.0000,0.0000,0,0.0,0.0000,125258583,32.1,1784217953
moody,latency,4,4,4,1024,none,2,1000000,6,2000000,2.0000,1.000,9567091.7,1445333,90206791,127501083,142517125,0.0000,0.2584,0,243896,0.0000,0.0000,0,0.0,0.0000,122672750,32.1,1784217956
rigtorp,throughput,1,1,1,1024,none,2,1000000,7,256365708,2.0051,127.859,0.0,0,0,0,0,0.0000,0.0000,0,8,0.0000,0.0000,0,0.0,0.0000,107637625,1.3,1784217960
xenium,throughput,1,1,1,1024,none,2,1000000,7,33548974,2.7572,12.168,0.0,0,0,0,0,0.0000,0.0000,0,333,0.0000,0.0000,0,0.0,0.0000,122547958,479.7,1784217963
faa,throughput,1,1,1,1024,none,2,1000000,7,250129629,2.0018,124.952,0.0,0,0,0,0,0.0000,0.0000,0,281,0.0000,0.0000,0,0.0,0.0000,118609208,1.2,1784217966
ms,throughput,1,1,1,1024,none,2,1000000,7,35626005,3.1913,11.164,0.0,0,0,0,0,0.0000,0.0000,0,390,0.0000,0.0000,0,0.0,0.0000,122382333,575.7,1784217969
vyukov,throughput,1,1,1,1024,none,2,1000000,7,222367943,2.0048,110.915,0.0,0,0,0,0,0.0000,0.0000,0,6096,0.0000,0.0000,0,0.0,0.0000,122176375,1.2,1784217972
mutex,throughput,1,1,1,1024,none,2,1000000,7,68250509,2.0024,34.084,0.0,0,0,0,0,0.0000,0.0000,0,940576,0.0000,0.0000,0,0.0,0.0000,117102833,1.4,1784217974
moody,throughput,1,1,1,1024,none,2,1000000,7,53005045,2.0051,26.435,0.0,0,0,0,0,0.0000,0.0000,0,3943,0.0000,0.0000,0,0.0,0.0000,122618875,1.2,1784217977
spsc,throughput,1,1,1,1024,none,2,1000000,7,669139080,2.0051,333.722,0.0,0,0,0,0,0.0000,0.0000,0,6690,0.0000,0.0000,0,0.0,0.0000,121817542,1.2,1784217979
rigtorp,throughput,4,4,1,1024,none,2,1000000,7,18778688,2.0051,9.365,0.0,0,0,0,0,0.0082,0.0068,0,13469,0.0000,0.0000,0,0.0,0.0000,120248334,1.4,1784217982
xenium,throughput,4,4,1,1024,none,2,1000000,7,10204570,2.2351,4.566,0.0,0,0,0,0,0.0189,0.1053,0,14559,0.0000,0.0000,0,0.0,0.0000,117188625,78.0,1784217984
faa,throughput,4,4,1,1024,none,2,1000000,7,33209599,2.0007,16.599,0.0,0,0,0,0,0.0013,0.0034,0,22267,0.0000,0.0000,0,0.0,0.0000,123864958,1.4,1784217987
ms,throughput,4,4,1,1024,none,2,1000000,7,14011407,2.0424,6.860,0.0,0,0,0,0,0.0298,0.0065,0,24386,0.0000,0.0000,0,0.0,0.0000,124675500,37.6,1784217989
vyukov,throughput,4,4,1,1024,none,2,1000000,7,17443281,2.0052,8.699,0.0,0,0,0,0,0.0305,0.0248,0,34329,0.0000,0.0000,0,0.0,0.0000,117205041,1.3,1784217992
mutex,throughput,4,4,1,1024,none,2,1000000,7,38261057,2.0034,19.098,0.0,0,0,0,0,0.0068,0.0034,0,853080,0.0000,0.0000,0,0.0,0.0000,122609167,1.6,1784217994
moody,throughput,4,4,1,1024,none,2,1000000,7,15241204,2.0051,7.601,0.0,0,0,0,0,0.0155,0.0289,0,8205,0.0000,0.0000,0,0.0,0.0000,121702833,1.5,1784217996
rigtorp,throughput,2,6,1,1024,none,2,1000000,7,14749783,2.0046,7.358,0.0,0,0,0,0,0.0039,0.0049,0,12448,0.0000,0.0000,0,0.0,0.0000,117456917,1.3,1784217999
xenium,throughput,2,6,1,1024,none,2,1000000,7,25673994,7.5679,3.392,0.0,0,0,0,0,0.0155,0.0441,0,29724,0.0000,0.0000,0,0.0,0.0000,110018292,600.9,1784218007
faa,throughput,2,6,1,1024,none,2,1000000,7,25718626,2.0039,12.834,0.0,0,0,0,0,0.0029,0.0027,0,10667,0.0000,0.0000,0,0.0,0.0000,120163833,1.3,1784218009
ms,throughput,2,6,1,1024,none,2,1000000,7,32028531,5.3284,6.011,0.0,0,0,0,0,0.1343,0.0323,0,12015,0.0000,0.0000,0,0.0,0.0000,120937708,703.2,1784218015
vyukov,throughput,2,6,1,1024,none,2,1000000,7,12060820,2.0075,6.008,0.0,0,0,0,0,0.0002,0.0239,0,5189,0.0000,0.0000,0,0.0,0.0000,117493625,1.3,1784218018
mutex,throughput,2,6,1,1024,none,2,1000000,7,31830615,2.0051,15.875,0.0,0,0,0,0,0.0032,0.0088,0,969078,0.0000,0.0000,0,0.0,0.0000,114006334,1.5,1784218020
moody,throughput,2,6,1,1024,none,2,1000000,7,18191136,2.0052,9.072,0.0,0,0,0,0,0.0062,0.0188,0,12349,0.0000,0.0000,0,0.0,0.0000,123032958,1.4,1784218022
rigtorp,throughput,1,7,1,1024,none,2,1000000,7,14754963,2.0051,7.359,0.0,0,0,0,0,0.0000,0.0053,0,11559,0.0000,0.0000,0,0.0,0.0000,124697084,1.4,1784218025
xenium,throughput,1,7,1,1024,none,2,1000000,7,50639536,18.5170,2.735,0.0,0,0,0,0,0.0000,0.0233,0,113112,0.0000,0.0000,0,0.0,0.0000,119811959,755.9,1784218044
faa,throughput,1,7,1,1024,none,2,1000000,7,39954997,2.0051,19.927,0.0,0,0,0,0,0.0000,0.0018,0,21351,0.0000,0.0000,0,0.0,0.0000,123132167,1.4,1784218046
ms,throughput,1,7,1,1024,none,2,1000000,7,56897155,11.9842,4.748,0.0,0,0,0,0,0.0000,0.0137,0,65882,0.0000,0.0000,0,0.0,0.0000,121936542,1010.0,1784218059
vyukov,throughput,1,7,1,1024,none,2,1000000,7,11090830,2.0053,5.531,0.0,0,0,0,0,0.0000,0.0256,0,7235,0.0000,0.0000,0,0.0,0.0000,121483625,1.3,1784218061
mutex,throughput,1,7,1,1024,none,2,1000000,7,23422171,2.0051,11.681,0.0,0,0,0,0,0.0000,0.0054,0,1017879,0.0000,0.0000,0,0.0,0.0000,122558834,1.5,1784218064
moody,throughput,1,7,1,1024,none,2,1000000,7,14108158,2.0052,7.036,0.0,0,0,0,0,0.0000,0.0093,0,7873,0.0000,0.0000,0,0.0,0.0000,121388291,1.4,1784218066
rigtorp,throughput,4,4,2,1024,none,2,1000000,7,173064,2.0436,0.085,0.0,0,0,0,0,0.0417,0.0545,0,13434,0.0000,0.0000,0,0.0,0.0000,124439000,1.5,1784218069
xenium,throughput,4,4,2,1024,none,2,1000000,7,10883600,2.9443,3.696,0.0,0,0,0,0,0.1130,0.0337,0,20799,0.0000,0.0000,0,0.0,0.0000,121694167,112.3,1784218072
faa,throughput,4,4,2,1024,none,2,1000000,7,38706288,2.0052,19.303,0.0,0,0,0,0,0.0116,0.0105,0,251560,0.0000,0.0000,0,0.0,0.0000,123626084,1.5,1784218074
ms,throughput,4,4,2,1024,none,2,1000000,7,14931729,2.7615,5.407,0.0,0,0,0,0,0.1308,0.0334,0,11117,0.0000,0.0000,0,0.0,0.0000,118997291,200.3,1784218078
vyukov,throughput,4,4,2,1024,none,2,1000000,7,4411863,2.0051,2.200,0.0,0,0,0,0,0.0452,0.0507,0,71305,0.0000,0.0000,0,0.0,0.0000,117848958,1.5,1784218080
mutex,throughput,4,4,2,1024,none,2,1000000,7,30645187,2.0002,15.321,0.0,0,0,0,0,0.0195,0.0449,0,502839,0.0000,0.0000,0,0.0,0.0000,134299167,1.7,1784218082
moody,throughput,4,4,2,1024,none,2,1000000,7,16265184,2.0053,8.111,0.0,0,0,0,0,0.1886,0.0364,0,5424,0.0000,0.0000,0,0.0,0.0000,122219333,1.6,1784218085
rigtorp,throughput,4,4,4,1024,none,2,1000000,7,76802,2.1253,0.036,0.0,0,0,0,0,0.3287,0.3328,0,4775,0.0000,0.0000,0,0.0,0.0000,118586916,1.7,1784218087
xenium,throughput,4,4,4,1024,none,2,1000000,7,10229515,2.7875,3.670,0.0,0,0,0,0,0.1012,0.0994,0,16943,0.0000,0.0000,0,0.0,0.0000,117701041,98.7,1784218091
faa,throughput,4,4,4,1024,none,2,1000000,7,59039722,2.0029,29.477,0.0,0,0,0,0,0.0093,0.0076,0,1090329,0.0000,0.0000,0,0.0,0.0000,123373000,1.8,1784218093
ms,throughput,4,4,4,1024,none,2,1000000,7,15635770,2.9892,5.231,0.0,0,0,0,0,0.1557,0.0424,0,20623,0.0000,0.0000,0,0.0,0.0000,117627875,285.1,1784218097
vyukov,throughput,4,4,4,1024,none,2,1000000,7,3424971,2.0125,1.702,0.0,0,0,0,0,0.1533,0.0891,0,102066,0.0000,0.0000,0,0.0,0.0000,116776708,1.8,1784218099
mutex,throughput,4,4,4,1024,none,2,1000000,7,30017090,2.0013,14.998,0.0,0,0,0,0,0.0733,0.1393,0,534109,0.0000,0.0000,0,0.0,0.0000,116529458,2.0,1784218101
moody,throughput,4,4,4,1024,none,2,1000000,7,16495659,2.0113,8.202,0.0,0,0,0,0,0.1378,0.0614,0,15383,0.0000,0.0000,0,0.0,0.0000,123443000,1.9,1784218104
rigtorp,throughput,4,4,4,64,none,2,1000000,7,4163,2.1478,0.002,0.0,0,0,0,0,0.3127,0.3925,0,14426,0.0000,0.0000,0,0.0,0.0000,125048666,1.7,1784218106
xenium,throughput,4,4,4,64,none,2,1000000,7,12413045,2.9481,4.210,0.0,0,0,0,0,0.1146,0.0711,0,88674,0.0000,0.0000,0,0.0,0.0000,124297542,128.5,1784218110
faa,throughput,4,4,4,64,none,2,1000000,7,4315717,2.0058,2.152,0.0,0,0,0,0,0.0013,0.0020,0,1714054,0.0000,0.0000,0,0.0,0.0000,123039500,1.7,1784218112
ms,throughput,4,4,4,64,none,2,1000000,7,16060621,3.1127,5.160,0.0,0,0,0,0,0.2050,0.0563,0,26166,0.0000,0.0000,0,0.0,0.0000,123821417,282.3,1784218116
vyukov,throughput,4,4,4,64,none,2,1000000,7,1377216,2.0022,0.688,0.0,0,0,0,0,0.2117,0.1559,0,54041,0.0000,0.0000,0,0.0,0.0000,126260791,1.8,1784218118
mutex,throughput,4,4,4,64,none,2,1000000,7,8477314,2.0027,4.233,0.0,0,0,0,0,0.0469,0.0131,0,680721,0.0000,0.0000,0,0.0,0.0000,125180125,1.9,1784218121
rigtorp,latency,4,4,1,1024,none,2,1000000,7,2000000,2.0000,1.000,89608.6,417,2005708,3755792,7265708,0.0000,0.0103,0,11683,0.0000,0.0000,0,0.0,0.0000,124151708,31.9,1784218123
xenium,latency,4,4,1,1024,none,2,1000000,7,2000000,2.0000,1.000,2831.0,584,52875,380917,1944750,0.0000,0.0168,0,97677,0.0000,0.0000,0,0.0,0.0000,122929542,31.9,1784218126
faa,latency,4,4,1,1024,none,2,1000000,7,2000000,2.0000,1.000,30271.6,334,63334,7902125,11197125,0.0000,0.0033,0,147117,0.0000,0.0000,0,0.0,0.0000,125294208,31.8,1784218128
ms,latency,4,4,1,1024,none,2,1000000,7,2000000,2.0000,1.000,1408.5,500,14750,147250,1412834,0.0000,0.0044,0,95268,0.0000,0.0000,0,0.0,0.0000,125306583,32.3,1784218131
vyukov,latency,4,4,1,1024,none,2,1000000,7,2000000,2.0000,1.000,3097.4,417,57542,502750,1869667,0.0000,0.0236,0,215380,0.0000,0.0000,0,0.0,0.0000,122905458,31.8,1784218133
mutex,latency,4,4,1,1024,none,2,1000000,7,2000000,2.0000,1.000,8434.4,3958,52458,184833,624708,0.0000,0.0053,0,771032,0.0000,0.0000,0,0.0,0.0000,125648791,31.9,1784218136
moody,latency,4,4,1,1024,none,2,1000000,7,2000000,2.0000,1.000,1168.6,500,4375,168708,1210041,0.0000,0.0259,0,102425,0.0000,0.0000,0,0.0,0.0000,118567584,31.8,1784218138
rigtorp,latency,4,4,4,1024,none,2,1000000,7,2000000,2.0000,1.000,24704118687.8,26210143167,46539780917,46728621417,46760110334,0.0000,0.0367,0,317887,0.0000,0.0000,0,0.0,0.0000,121373292,31.5,1784218187
xenium,latency,4,4,4,1024,none,2,1000000,7,2000000,2.0000,1.000,11327231.4,8273250,39483541,95801041,127263958,0.0000,0.1315,0,71401,0.0000,0.0000,0,0.0,0.0000,122561750,33.0,1784218190
faa,latency,4,4,4,1024,none,2,1000000,7,2000000,2.0000,1.000,1585052.9,883625,9484208,20805958,27544667,0.0000,0.0871,0,126906,0.0000,0.0000,0,0.0,0.0000,124741167,31.9,1784218193
ms,latency,4,4,4,1024,none,2,1000000,7,2000000,2.0000,1.000,9663053.7,6809916,40418083,90662833,110763041,0.0000,0.1793,0,60630,0.0000,0.0000,0,0.0,0.0000,124692750,40.0,1784218195
vyukov,latency,4,4,4,1024,none,2,1000000,7,2000000,2.0000,1.000,5845155.8,1585375,46333917,81017250,104427459,0.0000,0.1799,0,309708,0.0000,0.0000,0,0.0,0.0000,125245042,31.9,1784218198
mutex,latency,4,4,4,1024,none,2,1000000,7,2000000,2.0000,1.000,11698803.4,1582125,86978000,109095166,123468791,0.0000,0.0419,0,319793,0.0000,0.0000,0,0.0,0.0000,123632958,32.1,1784218200
moody,latency,4,4,4,1024,none,2,1000000,7,2000000,2.0000,1.000,8986649.7,1448708,80448250,137029083,162842958,0.0000,0.1932,0,258287,0.0000,0.0000,0,0.0,0.0000,124100667,32.1,1784218203
rigtorp,throughput,1,1,1,1024,none,2,1000000,8,242549423,2.0051,120.967,0.0,0,0,0,0,0.0000,0.0000,0,294,0.0000,0.0000,0,0.0,0.0000,125551875,1.3,1784218207
xenium,throughput,1,1,1,1024,none,2,1000000,8,27879457,2.6758,10.419,0.0,0,0,0,0,0.0000,0.0000,0,361,0.0000,0.0000,0,0.0,0.0000,117961000,345.3,1784218210
faa,throughput,1,1,1,1024,none,2,1000000,8,257716273,2.0051,128.532,0.0,0,0,0,0,0.0000,0.0000,0,28,0.0000,0.0000,0,0.0,0.0000,118626166,1.2,1784218213
ms,throughput,1,1,1,1024,none,2,1000000,8,36641729,3.3924,10.801,0.0,0,0,0,0,0.0000,0.0000,0,302,0.0000,0.0000,0,0.0,0.0000,121948667,658.8,1784218217
vyukov,throughput,1,1,1,1024,none,2,1000000,8,237536721,2.0051,118.469,0.0,0,0,0,0,0.0000,0.0000,0,75,0.0000,0.0000,0,0.0,0.0000,119413000,1.2,1784218219
mutex,throughput,1,1,1,1024,none,2,1000000,8,69862746,2.0051,34.843,0.0,0,0,0,0,0.0000,0.0000,0,965827,0.0000,0.0000,0,0.0,0.0000,114870166,1.4,1784218222
moody,throughput,1,1,1,1024,none,2,1000000,8,54529186,2.0051,27.196,0.0,0,0,0,0,0.0000,0.0000,0,7,0.0000,0.0000,0,0.0,0.0000,116675667,1.2,1784218224
spsc,throughput,1,1,1,1024,none,2,1000000,8,747610756,2.0042,373.013,0.0,0,0,0,0,0.0000,0.0000,0,48,0.0000,0.0000,0,0.0,0.0000,132312583,1.2,1784218226
rigtorp,throughput,4,4,1,1024,none,2,1000000,8,22526859,2.0051,11.235,0.0,0,0,0,0,0.0012,0.0023,0,4899,0.0000,0.0000,0,0.0,0.0000,123254750,1.4,1784218229
xenium,throughput,4,4,1,1024,none,2,1000000,8,9329108,2.1992,4.242,0.0,0,0,0,0,0.0482,0.0932,0,6491,0.0000,0.0000,0,0.0,0.0000,121423459,70.4,1784218231
faa,throughput,4,4,1,1024,none,2,1000000,8,32894673,2.0051,16.405,0.0,0,0,0,0,0.0025,0.0009,0,10120,0.0000,0.0000,0,0.0,0.0000,119615333,1.3,1784218234
ms,throughput,4,4,1,1024,none,2,1000000,8,12120839,2.0053,6.044,0.0,0,0,0,0,0.0203,0.0093,0,12630,0.0000,0.0000,0,0.0,0.0000,117135041,17.3,1784218236
vyukov,throughput,4,4,1,1024,none,2,1000000,8,15188935,2.0051,7.575,0.0,0,0,0,0,0.0467,0.0182,0,10780,0.0000,0.0000,0,0.0,0.0000,120240667,1.3,1784218239
mutex,throughput,4,4,1,1024,none,2,1000000,8,38605378,2.0050,19.254,0.0,0,0,0,0,0.0063,0.0068,0,850831,0.0000,0.0000,0,0.0,0.0000,117523458,1.6,1784218241
moody,throughput,4,4,1,1024,none,2,1000000,8,15728895,2.0051,7.844,0.0,0,0,0,0,0.0931,0.0307,0,5041,0.0000,0.0000,0,0.0,0.0000,121272875,1.5,1784218244
rigtorp,throughput,2,6,1,1024,none,2,1000000,8,17629753,2.0051,8.792,0.0,0,0,0,0,0.0032,0.0013,0,4847,0.0000,0.0000,0,0.0,0.0000,121714083,1.4,1784218246
xenium,throughput,2,6,1,1024,none,2,1000000,8,23268774,6.8412,3.401,0.0,0,0,0,0,0.0164,0.0313,0,12970,0.0000,0.0000,0,0.0,0.0000,125203792,563.1,1784218253
faa,throughput,2,6,1,1024,none,2,1000000,8,28669192,2.0051,14.298,0.0,0,0,0,0,0.0028,0.0015,0,13906,0.0000,0.0000,0,0.0,0.0000,116156916,1.3,1784218256
ms,throughput,2,6,1,1024,none,2,1000000,8,30151124,5.2976,5.691,0.0,0,0,0,0,0.0061,0.0269,0,10847,0.0000,0.0000,0,0.0,0.0000,121194000,661.4,1784218262
vyukov,throughput,2,6,1,1024,none,2,1000000,8,11974871,2.0052,5.972,0.0,0,0,0,0,0.0018,0.0147,0,5105,0.0000,0.0000,0,0.0,0.0000,119797833,1.3,1784218264
mutex,throughput,2,6,1,1024,none,2,1000000,8,31802911,2.0031,15.877,0.0,0,0,0,0,0.0043,0.0060,0,959545,0.0000,0.0000,0,0.0,0.0000,122371750,1.5,1784218266
moody,throughput,2,6,1,1024,none,2,1000000,8,17208381,2.0086,8.567,0.0,0,0,0,0,0.0088,0.0108,0,5165,0.0000,0.0000,0,0.0,0.0000,124176208,1.4,1784218269
rigtorp,throughput,1,7,1,1024,none,2,1000000,8,16648885,2.0051,8.303,0.0,0,0,0,0,0.0000,0.0038,0,5355,0.0000,0.0000,0,0.0,0.0000,119768959,1.4,1784218271
xenium,throughput,1,7,1,1024,none,2,1000000,8,45161022,17.6724,2.555,0.0,0,0,0,0,0.0000,0.0161,0,46423,0.0000,0.0000,0,0.0,0.0000,123831209,860.8,1784218289
faa,throughput,1,7,1,1024,none,2,1000000,8,40545633,2.0051,20.221,0.0,0,0,0,0,0.0000,0.0020,0,12843,0.0000,0.0000,0,0.0,0.0000,115935625,1.3,1784218292
ms,throughput,1,7,1,1024,none,2,1000000,8,39741363,9.9539,3.993,0.0,0,0,0,0,0.0000,0.0159,0,37975,0.0000,0.0000,0,0.0,0.0000,120530708,987.8,1784218302
vyukov,throughput,1,7,1,1024,none,2,1000000,8,10560435,2.0053,5.266,0.0,0,0,0,0,0.0000,0.0201,0,5254,0.0000,0.0000,0,0.0,0.0000,122865625,1.3,1784218305
mutex,throughput,1,7,1,1024,none,2,1000000,8,22789877,2.0013,11.388,0.0,0,0,0,0,0.0000,0.0092,0,992231,0.0000,0.0000,0,0.0,0.0000,116384834,1.4,1784218307
moody,throughput,1,7,1,1024,none,2,1000000,8,14119042,2.0051,7.042,0.0,0,0,0,0,0.0000,0.0032,0,7315,0.0000,0.0000,0,0.0,0.0000,119575542,1.4,1784218310
rigtorp,throughput,4,4,2,1024,none,2,1000000,8,286726,2.0339,0.141,0.0,0,0,0,0,0.0722,0.0573,0,5420,0.0000,0.0000,0,0.0,0.0000,122140042,1.5,1784218312
xenium,throughput,4,4,2,1024,none,2,1000000,8,9616448,2.7663,3.476,0.0,0,0,0,0,0.0522,0.0495,0,9272,0.0000,0.0000,0,0.0,0.0000,121697625,85.3,1784218315
faa,throughput,4,4,2,1024,none,2,1000000,8,35652948,2.0051,17.781,0.0,0,0,0,0,0.0062,0.0101,0,201285,0.0000,0.0000,0,0.0,0.0000,117347834,1.4,1784218318
ms,throughput,4,4,2,1024,none,2,1000000,8,10878312,2.2712,4.790,0.0,0,0,0,0,0.0800,0.0187,0,8559,0.0000,0.0000,0,0.0,0.0000,117372875,77.8,1784218320
vyukov,throughput,4,4,2,1024,none,2,1000000,8,4218970,2.0052,2.104,0.0,0,0,0,0,0.0436,0.0287,0,168034,0.0000,0.0000,0,0.0,0.0000,119434291,1.5,1784218323
mutex,throughput,4,4,2,1024,none,2,1000000,8,29970236,2.0043,14.953,0.0,0,0,0,0,0.0278,0.0387,0,464032,0.0000,0.0000,0,0.0,0.0000,121889125,1.7,1784218325
moody,throughput,4,4,2,1024,none,2,1000000,8,14982163,2.0053,7.471,0.0,0,0,0,0,0.1129,0.0390,0,5878,0.0000,0.0000,0,0.0,0.0000,116678542,1.6,1784218328
rigtorp,throughput,4,4,4,1024,none,2,1000000,8,79877,2.0659,0.039,0.0,0,0,0,0,0.3689,0.3938,0,6066,0.0000,0.0000,0,0.0,0.0000,124354625,1.8,1784218330
xenium,throughput,4,4,4,1024,none,2,1000000,8,9389236,2.6742,3.511,0.0,0,0,0,0,0.1118,0.0710,0,11971,0.0000,0.0000,0,0.0,0.0000,116511458,74.1,1784218333
faa,throughput,4,4,4,1024,none,2,1000000,8,57541535,2.0034,28.722,0.0,0,0,0,0,0.0113,0.0089,0,1034934,0.0000,0.0000,0,0.0,0.0000,117630208,1.7,1784218336
ms,throughput,4,4,4,1024,none,2,1000000,8,11264759,2.5394,4.436,0.0,0,0,0,0,0.1109,0.0248,0,9442,0.0000,0.0000,0,0.0,0.0000,125335916,173.6,1784218339
vyukov,throughput,4,4,4,1024,none,2,1000000,8,3125433,2.0143,1.552,0.0,0,0,0,0,0.1080,0.0565,0,64588,0.0000,0.0000,0,0.0,0.0000,127344250,1.8,1784218341
mutex,throughput,4,4,4,1024,none,2,1000000,8,29164820,2.0056,14.542,0.0,0,0,0,0,0.0754,0.1358,0,456135,0.0000,0.0000,0,0.0,0.0000,124278542,2.0,1784218344
moody,throughput,4,4,4,1024,none,2,1000000,8,14383608,2.0223,7.113,0.0,0,0,0,0,0.1498,0.0961,0,7029,0.0000,0.0000,0,0.0,0.0000,122223791,1.9,1784218346
rigtorp,throughput,4,4,4,64,none,2,1000000,8,4482,2.0942,0.002,0.0,0,0,0,0,0.3423,0.3418,0,5882,0.0000,0.0000,0,0.0,0.0000,117580416,1.6,1784218349
xenium,throughput,4,4,4,64,none,2,1000000,8,9483095,2.7389,3.462,0.0,0,0,0,0,0.0898,0.0452,0,10155,0.0000,0.0000,0,0.0,0.0000,117607458,78.5,1784218352
faa,throughput,4,4,4,64,none,2,1000000,8,4888080,2.0058,2.437,0.0,0,0,0,0,0.0014,0.0013,0,1755775,0.0000,0.0000,0,0.0,0.0000,121495500,1.7,1784218354
ms,throughput,4,4,4,64,none,2,1000000,8,11269790,2.5206,4.471,0.0,0,0,0,0,0.1031,0.0375,0,10450,0.0000,0.0000,0,0.0,0.0000,121590125,148.8,1784218357
vyukov,throughput,4,4,4,64,none,2,1000000,8,881394,2.0154,0.437,0.0,0,0,0,0,0.2038,0.1268,0,54384,0.0000,0.0000,0,0.0,0.0000,124361708,1.8,1784218360
mutex,throughput,4,4,4,64,none,2,1000000,8,9215232,2.0057,4.594,0.0,0,0,0,0,0.0599,0.0052,0,648698,0.0000,0.0000,0,0.0,0.0000,124191000,1.8,1784218362
rigtorp,latency,4,4,1,1024,none,2,1000000,8,2000000,2.0000,1.000,528764.0,375,20726375,26868083,30655000,0.0000,0.0078,0,5089,0.0000,0.0000,0,0.0,0.0000,124624125,31.8,1784218365
xenium,latency,4,4,1,1024,none,2,1000000,8,2000000,2.0000,1.000,2131.6,583,8916,444250,1989208,0.0000,0.0531,0,54591,0.0000,0.0000,0,0.0,0.0000,120760709,32.0,1784218367
faa,latency,4,4,1,1024,none,2,1000000,8,2000000,2.0000,1.000,612.4,375,6000,18042,1095584,0.0000,0.0032,0,38177,0.0000,0.0000,0,0.0,0.0000,122462250,31.8,1784218370
ms,latency,4,4,1,1024,none,2,1000000,8,2000000,2.0000,1.000,744.8,500,9250,20042,536667,0.0000,0.1386,0,39940,0.0000,0.0000,0,0.0,0.0000,119446667,32.2,1784218372
vyukov,latency,4,4,1,1024,none,2,1000000,8,2000000,2.0000,1.000,765.8,417,1584,24209,946375,0.0000,0.0307,0,232313,0.0000,0.0000,0,0.0,0.0000,123726666,31.8,1784218375
mutex,latency,4,4,1,1024,none,2,1000000,8,2000000,2.0000,1.000,16426.9,4625,62791,2583791,9592708,0.0000,0.0018,0,743793,0.0000,0.0000,0,0.0,0.0000,124965959,31.9,1784218377
moody,latency,4,4,1,1024,none,2,1000000,8,2000000,2.0000,1.000,642.1,458,2708,22000,1132167,0.0000,0.1292,0,78369,0.0000,0.0000,0,0.0,0.0000,123962834,31.9,1784218380
rigtorp,latency,4,4,4,1024,none,2,1000000,8,2000000,2.0000,1.000,26972225301.7,27563513875,52944161291,53216867541,53267723791,0.0000,0.0357,0,150849,0.0000,0.0000,0,0.0,0.0000,124005875,31.9,1784218435
xenium,latency,4,4,4,1024,none,2,1000000,8,2000000,2.0000,1.000,8846605.3,7273834,30591667,40452917,60401125,0.0000,0.1597,0,37466,0.0000,0.0000,0,0.0,0.0000,124045792,34.5,1784218438
faa,latency,4,4,4,1024,none,2,1000000,8,2000000,2.0000,1.000,1549430.2,898750,8651375,12919167,16589500,0.0000,0.0911,0,98858,0.0000,0.0000,0,0.0,0.0000,120518208,31.9,1784218441
ms,latency,4,4,4,1024,none,2,1000000,8,2000000,2.0000,1.000,9140392.2,7246333,31837750,95352875,127105250,0.0000,0.1742,0,28529,0.0000,0.0000,0,0.0,0.0000,123440042,40.2,1784218443
vyukov,latency,4,4,4,1024,none,2,1000000,8,2000000,2.0000,1.000,5771571.4,1600792,45979125,70852167,82211667,0.0000,0.2591,0,353427,0.0000,0.0000,0,0.0,0.0000,125959000,33.4,1784218446
mutex,latency,4,4,4,1024,none,2,1000000,8,2000000,2.0000,1.000,10638600.9,1585708,79306833,121438500,130549375,0.0000,0.0254,0,405202,0.0000,0.0000,0,0.0,0.0000,122615875,32.2,1784218448
